ភូមិ​^បែកចាន	@ម្កាក់	@សិរីសោភ័ណ	@បន្ទាយមានជ័យ	@Baek Chan	@Mkak	@Serei Saophoan	@Banteay Meanchey	@01060407
ភូមិ​^សែសិន	@អូរអំបិល	@សិរីសោភ័ណ	@បន្ទាយមានជ័យ	@Saesen	@Ou Ambel	@Serei Saophoan	@Banteay Meanchey	@01060501
ភូមិ​^គោរដ្ឋាន	@អូរអំបិល	@សិរីសោភ័ណ	@បន្ទាយមានជ័យ	@Koureakthan	@Ou Ambel	@Serei Saophoan	@Banteay Meanchey	@01060502
ភូមិ​^រោងម៉ាស៊ីន	@អូរអំបិល	@សិរីសោភ័ណ	@បន្ទាយមានជ័យ	@Roung Masin	@Ou Ambel	@Serei Saophoan	@Banteay Meanchey	@01060503
ភូមិ​^ព្រហូត	@អូរអំបិល	@សិរីសោភ័ណ	@បន្ទាយមានជ័យ	@Prohut	@Ou Ambel	@Serei Saophoan	@Banteay Meanchey	@01060504
ភូមិ​^អូរអំបិល	@អូរអំបិល	@សិរីសោភ័ណ	@បន្ទាយមានជ័យ	@Ou Ambel	@Ou Ambel	@Serei Saophoan	@Banteay Meanchey	@01060505
ភូមិ​^កន្ទួត	@ភ្នៀត	@សិរីសោភ័ណ	@បន្ទាយមានជ័យ	@Kantuot	@Phniet	@Serei Saophoan	@Banteay Meanchey	@01060601
ភូមិ​^កំព្រីង	@ភ្នៀត	@សិរីសោភ័ណ	@បន្ទាយមានជ័យ	@Kampring	@Phniet	@Serei Saophoan	@Banteay Meanchey	@01060602
ភូមិ​^ភ្នៀត	@ភ្នៀត	@សិរីសោភ័ណ	@បន្ទាយមានជ័យ	@Phniet	@Phniet	@Serei Saophoan	@Banteay Meanchey	@01060603
ភូមិ​^អ្នកតា	@ភ្នៀត	@សិរីសោភ័ណ	@បន្ទាយមានជ័យ	@Neak Ta	@Phniet	@Serei Saophoan	@Banteay Meanchey	@01060604
ភូមិ​^ថ្មី	@ភ្នៀត	@សិរីសោភ័ណ	@បន្ទាយមានជ័យ	@Thmei	@Phniet	@Serei Saophoan	@Banteay Meanchey	@01060605
ភូមិ​^បង្រុះ	@ភ្នៀត	@សិរីសោភ័ណ	@បន្ទាយមានជ័យ	@Bangruh	@Phniet	@Serei Saophoan	@Banteay Meanchey	@01060606
ភូមិ​^សាលាក្រៅ	@ភ្នៀត	@សិរីសោភ័ណ	@បន្ទាយមានជ័យ	@Sala Krau	@Phniet	@Serei Saophoan	@Banteay Meanchey	@01060607
ភូមិ​^ចក	@ព្រះពន្លា	@សិរីសោភ័ណ	@បន្ទាយមានជ័យ	@Chak	@Preah Punlea	@Serei Saophoan	@Banteay Meanchey	@01060701
ភូមិ​^១	@ព្រះពន្លា	@សិរីសោភ័ណ	@បន្ទាយមានជ័យ	@Phum Muoy	@Preah Punlea	@Serei Saophoan	@Banteay Meanchey	@01060702
ភូមិ​^៣	@ព្រះពន្លា	@សិរីសោភ័ណ	@បន្ទាយមានជ័យ	@Phum Bei	@Preah Punlea	@Serei Saophoan	@Banteay Meanchey	@01060703
ភូមិ​^៤	@ព្រះពន្លា	@សិរីសោភ័ណ	@បន្ទាយមានជ័យ	@Phum Buon	@Preah Punlea	@Serei Saophoan	@Banteay Meanchey	@01060704
ភូមិ​^ព្រៃឫស្សី	@ព្រះពន្លា	@សិរីសោភ័ណ	@បន្ទាយមានជ័យ	@Prey Ruessei	@Preah Punlea	@Serei Saophoan	@Banteay Meanchey	@01060705
ភូមិ​^ព្រះពន្លា	@ព្រះពន្លា	@សិរីសោភ័ណ	@បន្ទាយមានជ័យ	@Preah Ponlea	@Preah Punlea	@Serei Saophoan	@Banteay Meanchey	@01060706
ភូមិ​^ក្បាលស្ពាន	@ព្រះពន្លា	@សិរីសោភ័ណ	@បន្ទាយមានជ័យ	@Kbal Spean	@Preah Punlea	@Serei Saophoan	@Banteay Meanchey	@01060707
ភូមិ​^គាប	@ទឹកថ្លា	@សិរីសោភ័ណ	@បន្ទាយមានជ័យ	@Keab	@Tuek Thla	@Serei Saophoan	@Banteay Meanchey	@01060801
ភូមិ​^ទំនប់ជ្រៃ	@ទឹកថ្លា	@សិរីសោភ័ណ	@បន្ទាយមានជ័យ	@Tumnub Chrey	@Tuek Thla	@Serei Saophoan	@Banteay Meanchey	@01060802
ភូមិ​^ទឹកថ្លា	@ទឹកថ្លា	@សិរីសោភ័ណ	@បន្ទាយមានជ័យ	@Tuek Thla	@Tuek Thla	@Serei Saophoan	@Banteay Meanchey	@01060803
ភូមិ​^ភ្នំបាក់	@ទឹកថ្លា	@សិរីសោភ័ណ	@បន្ទាយមានជ័យ	@Phnum Bak	@Tuek Thla	@Serei Saophoan	@Banteay Meanchey	@01060805
ភូមិ​^ដីឡូតិ៍	@ទឹកថ្លា	@សិរីសោភ័ណ	@បន្ទាយមានជ័យ	@Dei Lou	@Tuek Thla	@Serei Saophoan	@Banteay Meanchey	@01060806
ភូមិ​^បាណយ	@ទឹកថ្លា	@សិរីសោភ័ណ	@បន្ទាយមានជ័យ	@Banoy	@Tuek Thla	@Serei Saophoan	@Banteay Meanchey	@01060807
ភូមិ​^គោកសំរោង	@បន្ទាយឆ្មារ	@ថ្មពួក	@បន្ទាយមានជ័យ	@Kouk Samraong	@Banteay Chhmar	@Thma Puok	@Banteay Meanchey	@01070101
ភូមិ​^ក្បាលទន្សោង	@បន្ទាយឆ្មារ	@ថ្មពួក	@បន្ទាយមានជ័យ	@Kbal Tonsaong	@Banteay Chhmar	@Thma Puok	@Banteay Meanchey	@01070102
ភូមិ​^បន្ទាយឆ្មារជើង	@បន្ទាយឆ្មារ	@ថ្មពួក	@បន្ទាយមានជ័យ	@Banteay Chhmar Cheung	@Banteay Chhmar	@Thma Puok	@Banteay Meanchey	@01070103
ភូមិ​^ក្បាលក្របី	@បន្ទាយឆ្មារ	@ថ្មពួក	@បន្ទាយមានជ័យ	@Kbal Krabei	@Banteay Chhmar	@Thma Puok	@Banteay Meanchey	@01070105
ភូមិ​^បន្ទាយឆ្មារត្បូង	@បន្ទាយឆ្មារ	@ថ្មពួក	@បន្ទាយមានជ័យ	@Banteay Chhmar Tboung	@Banteay Chhmar	@Thma Puok	@Banteay Meanchey	@01070106
ភូមិ​^បន្ទាយឆ្មារលិច	@បន្ទាយឆ្មារ	@ថ្មពួក	@បន្ទាយមានជ័យ	@Banteay Chhmar Lech	@Banteay Chhmar	@Thma Puok	@Banteay Meanchey	@01070107
ភូមិ​^ថ្មដែកកេះ	@បន្ទាយឆ្មារ	@ថ្មពួក	@បន្ទាយមានជ័យ	@Thma Daekkeh	@Banteay Chhmar	@Thma Puok	@Banteay Meanchey	@01070108
ភូមិ​^ធ្លក	@បន្ទាយឆ្មារ	@ថ្មពួក	@បន្ទាយមានជ័យ	@Thlok	@Banteay Chhmar	@Thma Puok	@Banteay Meanchey	@01070109
ភូមិ​^គោកសំរោងកើត	@បន្ទាយឆ្មារ	@ថ្មពួក	@បន្ទាយមានជ័យ	@Kouk Samraong Kaeut	@Banteay Chhmar	@Thma Puok	@Banteay Meanchey	@01070110
ភូមិ​^ស្រះជ្រៃ	@បន្ទាយឆ្មារ	@ថ្មពួក	@បន្ទាយមានជ័យ	@Srah Chrey	@Banteay Chhmar	@Thma Puok	@Banteay Meanchey	@01070111
ភូមិ​^ដងរ៉ែក	@បន្ទាយឆ្មារ	@ថ្មពួក	@បន្ទាយមានជ័យ	@Dang Reaek	@Banteay Chhmar	@Thma Puok	@Banteay Meanchey	@01070112
ភូមិ​^ប្រាសាទត្បែង	@បន្ទាយឆ្មារ	@ថ្មពួក	@បន្ទាយមានជ័យ	@Prasat Tbaeng	@Banteay Chhmar	@Thma Puok	@Banteay Meanchey	@01070113
ភូមិ​^ព្រៃសង្ហា	@បន្ទាយឆ្មារ	@ថ្មពួក	@បន្ទាយមានជ័យ	@Prey Sangha	@Banteay Chhmar	@Thma Puok	@Banteay Meanchey	@01070114
ភូមិ​^ត្រពាំងធ្លក	@បន្ទាយឆ្មារ	@ថ្មពួក	@បន្ទាយមានជ័យ	@Trapeang Thlok	@Banteay Chhmar	@Thma Puok	@Banteay Meanchey	@01070115
ភូមិ​^ថ្មរមៀលកើត	@បន្ទាយឆ្មារ	@ថ្មពួក	@បន្ទាយមានជ័យ	@Thma Romiel Keurt	@Banteay Chhmar	@Thma Puok	@Banteay Meanchey	@01070116
ភូមិ​^ថ្មរមៀលលិច	@បន្ទាយឆ្មារ	@ថ្មពួក	@បន្ទាយមានជ័យ	@Thma Romiel Lech	@Banteay Chhmar	@Thma Puok	@Banteay Meanchey	@01070117
ភូមិ​^គោកព្រេច	@គោករមៀត	@ថ្មពួក	@បន្ទាយមានជ័យ	@Kouk Prech	@Kouk Romiet	@Thma Puok	@Banteay Meanchey	@01070201
ភូមិ​^ស្រែល្អ	@គោករមៀត	@ថ្មពួក	@បន្ទាយមានជ័យ	@Srae L'a	@Kouk Romiet	@Thma Puok	@Banteay Meanchey	@01070202
ភូមិ​^គោករមៀត	@គោករមៀត	@ថ្មពួក	@បន្ទាយមានជ័យ	@Kouk Romiet	@Kouk Romiet	@Thma Puok	@Banteay Meanchey	@01070203
ភូមិ​^ស្ដៅ	@គោករមៀត	@ថ្មពួក	@បន្ទាយមានជ័យ	@Sdau	@Kouk Romiet	@Thma Puok	@Banteay Meanchey	@01070204
ភូមិ​^ថ្មី	@គោករមៀត	@ថ្មពួក	@បន្ទាយមានជ័យ	@Thmei	@Kouk Romiet	@Thma Puok	@Banteay Meanchey	@01070205
ភូមិ​^តាឡី	@គោករមៀត	@ថ្មពួក	@បន្ទាយមានជ័យ	@Ta Lei	@Kouk Romiet	@Thma Puok	@Banteay Meanchey	@01070206
ភូមិ​^សេរីកា	@គោករមៀត	@ថ្មពួក	@បន្ទាយមានជ័យ	@Sereika	@Kouk Romiet	@Thma Puok	@Banteay Meanchey	@01070207
ភូមិ​^តាសុង	@គោករមៀត	@ថ្មពួក	@បន្ទាយមានជ័យ	@Ta Song	@Kouk Romiet	@Thma Puok	@Banteay Meanchey	@01070208
ភូមិ​^ត្រពាំងសំរោង	@គោករមៀត	@ថ្មពួក	@បន្ទាយមានជ័យ	@Trapeang Samraong	@Kouk Romiet	@Thma Puok	@Banteay Meanchey	@01070209
ភូមិ​^ថ្នល់បំបែក	@គោករមៀត	@ថ្មពួក	@បន្ទាយមានជ័យ	@Thnal Bambaek	@Kouk Romiet	@Thma Puok	@Banteay Meanchey	@01070210
ភូមិ​^ថ្មឆ័ត្រ	@គោករមៀត	@ថ្មពួក	@បន្ទាយមានជ័យ	@Thma Chhoat	@Kouk Romiet	@Thma Puok	@Banteay Meanchey	@01070211
ភូមិ​^វល្លិប្រេង	@គោករមៀត	@ថ្មពួក	@បន្ទាយមានជ័យ	@Voa Preng	@Kouk Romiet	@Thma Puok	@Banteay Meanchey	@01070212
ភូមិ​^ប្រាំមីនា	@គោករមៀត	@ថ្មពួក	@បន្ទាយមានជ័យ	@Pram Minea	@Kouk Romiet	@Thma Puok	@Banteay Meanchey	@01070213
ភូមិ​^សាមគ្គី	@គោករមៀត	@ថ្មពួក	@បន្ទាយមានជ័យ	@Sameakki	@Kouk Romiet	@Thma Puok	@Banteay Meanchey	@01070214
ភូមិ​^បន្ទាយមានឬទ្ធិ	@គោករមៀត	@ថ្មពួក	@បន្ទាយមានជ័យ	@Banteay Mean Rit	@Kouk Romiet	@Thma Puok	@Banteay Meanchey	@01070215
ភូមិ​^ស្ពាន	@គោករមៀត	@ថ្មពួក	@បន្ទាយមានជ័យ	@Spean	@Kouk Romiet	@Thma Puok	@Banteay Meanchey	@01070217
ភូមិ​^កណ្ដោល	@គោករមៀត	@ថ្មពួក	@បន្ទាយមានជ័យ	@Kandaol	@Kouk Romiet	@Thma Puok	@Banteay Meanchey	@01070218
ភូមិ​^បឹងតាស្រី	@គោករមៀត	@ថ្មពួក	@បន្ទាយមានជ័យ	@Boeng Ta Srei	@Kouk Romiet	@Thma Puok	@Banteay Meanchey	@01070220
ភូមិ​^បឹងសុក្រម	@គោករមៀត	@ថ្មពួក	@បន្ទាយមានជ័យ	@Boeng Sokram	@Kouk Romiet	@Thma Puok	@Banteay Meanchey	@01070221
ភូមិ​^តាម៉ាំង	@គោករមៀត	@ថ្មពួក	@បន្ទាយមានជ័យ	@Ta Mang	@Kouk Romiet	@Thma Puok	@Banteay Meanchey	@01070222
ភូមិ​^ក្ដិបថ្ម	@គោករមៀត	@ថ្មពួក	@បន្ទាយមានជ័យ	@Kdeb Thmar	@Kouk Romiet	@Thma Puok	@Banteay Meanchey	@01070223
ភូមិ​^កាប់ចោរ	@ភូមិថ្មី	@ថ្មពួក	@បន្ទាយមានជ័យ	@Kab Chaor	@Phum Thmei	@Thma Puok	@Banteay Meanchey	@01070301
ភូមិ​^គោកស្វាយ	@ភូមិថ្មី	@ថ្មពួក	@បន្ទាយមានជ័យ	@Kouk Svay	@Phum Thmei	@Thma Puok	@Banteay Meanchey	@01070302
ភូមិ​^រលំជ្រៃ	@ភូមិថ្មី	@ថ្មពួក	@បន្ទាយមានជ័យ	@Rolum Chrey	@Phum Thmei	@Thma Puok	@Banteay Meanchey	@01070303
ភូមិ​^ថ្មីខាងលិច	@ភូមិថ្មី	@ថ្មពួក	@បន្ទាយមានជ័យ	@Thmei Khang Lech	@Phum Thmei	@Thma Puok	@Banteay Meanchey	@01070304
ភូមិ​^ថ្មីកណ្ដាល	@ភូមិថ្មី	@ថ្មពួក	@បន្ទាយមានជ័យ	@Thmei Kandal	@Phum Thmei	@Thma Puok	@Banteay Meanchey	@01070305
ភូមិ​^ថ្មីខាងត្បូង	@ភូមិថ្មី	@ថ្មពួក	@បន្ទាយមានជ័យ	@Thmei Khang Tboung	@Phum Thmei	@Thma Puok	@Banteay Meanchey	@01070306
ភូមិ​^ទទា	@ភូមិថ្មី	@ថ្មពួក	@បន្ទាយមានជ័យ	@Totea	@Phum Thmei	@Thma Puok	@Banteay Meanchey	@01070307
ភូមិ​^ថ្មពួក	@ថ្មពួក	@ថ្មពួក	@បន្ទាយមានជ័យ	@Thma Puok	@Thma Puok	@Thma Puok	@Banteay Meanchey	@01070401
ភូមិ​^អ្នកតា	@ថ្មពួក	@ថ្មពួក	@បន្ទាយមានជ័យ	@Neak Ta	@Thma Puok	@Thma Puok	@Banteay Meanchey	@01070402
ភូមិ​^វត្ដចាស់	@ថ្មពួក	@ថ្មពួក	@បន្ទាយមានជ័យ	@Voat Chas	@Thma Puok	@Thma Puok	@Banteay Meanchey	@01070403
ភូមិ​^កសិណ	@ថ្មពួក	@ថ្មពួក	@បន្ទាយមានជ័យ	@Kasen	@Thma Puok	@Thma Puok	@Banteay Meanchey	@01070404
ភូមិ​^ស្វាយ	@ថ្មពួក	@ថ្មពួក	@បន្ទាយមានជ័យ	@Svay	@Thma Puok	@Thma Puok	@Banteay Meanchey	@01070405
ភូមិ​^ថ្នល់ដាច់	@ថ្មពួក	@ថ្មពួក	@បន្ទាយមានជ័យ	@Thnal Dach	@Thma Puok	@Thma Puok	@Banteay Meanchey	@01070406
ភូមិ​^អន្លង់ត្រាច	@ថ្មពួក	@ថ្មពួក	@បន្ទាយមានជ័យ	@Anlung Trach	@Thma Puok	@Thma Puok	@Banteay Meanchey	@01070407
ភូមិ​^ដឺ	@គោកកឋិន	@ថ្មពួក	@បន្ទាយមានជ័យ	@Deu	@Kouk Kakthen	@Thma Puok	@Banteay Meanchey	@01070501
ភូមិ​^ស្ដៅ	@គោកកឋិន	@ថ្មពួក	@បន្ទាយមានជ័យ	@Sdau	@Kouk Kakthen	@Thma Puok	@Banteay Meanchey	@01070502
ភូមិ​^ទ្រាស	@គោកកឋិន	@ថ្មពួក	@បន្ទាយមានជ័យ	@Treas	@Kouk Kakthen	@Thma Puok	@Banteay Meanchey	@01070503
ភូមិ​^គោកកឋិន	@គោកកឋិន	@ថ្មពួក	@បន្ទាយមានជ័យ	@Kouk Kakthen	@Kouk Kakthen	@Thma Puok	@Banteay Meanchey	@01070504
ភូមិ​^តាសៀវ	@គោកកឋិន	@ថ្មពួក	@បន្ទាយមានជ័យ	@Ta Siev	@Kouk Kakthen	@Thma Puok	@Banteay Meanchey	@01070505
ភូមិ​^ជន្លាសដៃ	@គោកកឋិន	@ថ្មពួក	@បន្ទាយមានជ័យ	@Chunloas Dai	@Kouk Kakthen	@Thma Puok	@Banteay Meanchey	@01070506
ភូមិ​^តាត្រៃ	@គោកកឋិន	@ថ្មពួក	@បន្ទាយមានជ័យ	@Ta Trai	@Kouk Kakthen	@Thma Puok	@Banteay Meanchey	@01070507
ភូមិ​^ព្រះឈរ	@គោកកឋិន	@ថ្មពួក	@បន្ទាយមានជ័យ	@Preah Chhor	@Kouk Kakthen	@Thma Puok	@Banteay Meanchey	@01070508
ភូមិ​^គោកខ្ពស់	@គោកកឋិន	@ថ្មពួក	@បន្ទាយមានជ័យ	@Kouk Kpuos	@Kouk Kakthen	@Thma Puok	@Banteay Meanchey	@01070509
ភូមិ​^អណ្ដូងខ្លុង	@គំរូ	@ថ្មពួក	@បន្ទាយមានជ័យ	@Andoung Khlong	@Kumru	@Thma Puok	@Banteay Meanchey	@01070601
ភូមិ​^គំរូ	@គំរូ	@ថ្មពួក	@បន្ទាយមានជ័យ	@Kumru	@Kumru	@Thma Puok	@Banteay Meanchey	@01070602
ភូមិ​^តាយឹង	@គំរូ	@ថ្មពួក	@បន្ទាយមានជ័យ	@Ta Yueng	@Kumru	@Thma Puok	@Banteay Meanchey	@01070603
ភូមិ​^ឯកភាព	@គំរូ	@ថ្មពួក	@បន្ទាយមានជ័យ	@Aekakpheap	@Kumru	@Thma Puok	@Banteay Meanchey	@01070605
ភូមិ​^ផ្សារថ្មី	@គំរូ	@ថ្មពួក	@បន្ទាយមានជ័យ	@Phsar Thmei	@Kumru	@Thma Puok	@Banteay Meanchey	@01070606
ភូមិ​^ស្វាយជ្រុំ	@គំរូ	@ថ្មពួក	@បន្ទាយមានជ័យ	@Svay Chrum	@Kumru	@Thma Puok	@Banteay Meanchey	@01070607
ភូមិ​^ព្រៃវែង	@គំរូ	@ថ្មពួក	@បន្ទាយមានជ័យ	@Prey Veaeng	@Kumru	@Thma Puok	@Banteay Meanchey	@01070608
ភូមិ​^ផ្គាំ	@ផ្គាំ	@ស្វាយចេក	@បន្ទាយមានជ័យ	@Phkoam	@Phkoam	@Svay Chek	@Banteay Meanchey	@01080101
ភូមិ​^យាងវៀន	@ផ្គាំ	@ស្វាយចេក	@បន្ទាយមានជ័យ	@Yeang Vien	@Phkoam	@Svay Chek	@Banteay Meanchey	@01080102
ភូមិ​^យាង	@ផ្គាំ	@ស្វាយចេក	@បន្ទាយមានជ័យ	@Yeang	@Phkoam	@Svay Chek	@Banteay Meanchey	@01080103
ភូមិ​^អំពិល	@ផ្គាំ	@ស្វាយចេក	@បន្ទាយមានជ័យ	@Ampil	@Phkoam	@Svay Chek	@Banteay Meanchey	@01080104
ភូមិ​^អូរ	@ផ្គាំ	@ស្វាយចេក	@បន្ទាយមានជ័យ	@Ou	@Phkoam	@Svay Chek	@Banteay Meanchey	@01080105
ភូមិ​^ប្រាសាទវៀន	@ផ្គាំ	@ស្វាយចេក	@បន្ទាយមានជ័យ	@Prasat Vien	@Phkoam	@Svay Chek	@Banteay Meanchey	@01080106
ភូមិ​^តាដួល	@ផ្គាំ	@ស្វាយចេក	@បន្ទាយមានជ័យ	@Ta Duol	@Phkoam	@Svay Chek	@Banteay Meanchey	@01080107
ភូមិ​^ស្វាយស	@ផ្គាំ	@ស្វាយចេក	@បន្ទាយមានជ័យ	@Svay Sa	@Phkoam	@Svay Chek	@Banteay Meanchey	@01080108
ភូមិ​^ម៉ៅ	@ផ្គាំ	@ស្វាយចេក	@បន្ទាយមានជ័យ	@Mau	@Phkoam	@Svay Chek	@Banteay Meanchey	@01080109
ភូមិ​^ថ្មគោល	@ផ្គាំ	@ស្វាយចេក	@បន្ទាយមានជ័យ	@Thma Koul	@Phkoam	@Svay Chek	@Banteay Meanchey	@01080110
ភូមិ​^តាគល់	@ផ្គាំ	@ស្វាយចេក	@បន្ទាយមានជ័យ	@Ta Kul	@Phkoam	@Svay Chek	@Banteay Meanchey	@01080111
ភូមិ​^ភាសត្បូង	@សារង្គ	@ស្វាយចេក	@បន្ទាយមានជ័យ	@Pheas Tboung	@Sarongk	@Svay Chek	@Banteay Meanchey	@01080201
ភូមិ​^ភាសជើង	@សារង្គ	@ស្វាយចេក	@បន្ទាយមានជ័យ	@Pheas Cheung	@Sarongk	@Svay Chek	@Banteay Meanchey	@01080202
ភូមិ​^ជ្រុង	@សារង្គ	@ស្វាយចេក	@បន្ទាយមានជ័យ	@Chrung	@Sarongk	@Svay Chek	@Banteay Meanchey	@01080203
ភូមិ​^ផ្លាស់កង់	@សារង្គ	@ស្វាយចេក	@បន្ទាយមានជ័យ	@Phlas Kang	@Sarongk	@Svay Chek	@Banteay Meanchey	@01080204
ភូមិ​^គោកភ្លូ	@សារង្គ	@ស្វាយចេក	@បន្ទាយមានជ័យ	@Kouk Phlu	@Sarongk	@Svay Chek	@Banteay Meanchey	@01080205
ភូមិ​^កន្ទ្រង់	@សារង្គ	@ស្វាយចេក	@បន្ទាយមានជ័យ	@Kantrung	@Sarongk	@Svay Chek	@Banteay Meanchey	@01080206
ភូមិ​^ស្លក្រាម	@ស្លក្រាម	@ស្វាយចេក	@បន្ទាយមានជ័យ	@Sla Kram	@Sla Kram	@Svay Chek	@Banteay Meanchey	@01080301
ភូមិ​^កកោះ	@ស្លក្រាម	@ស្វាយចេក	@បន្ទាយមានជ័យ	@Kakaoh	@Sla Kram	@Svay Chek	@Banteay Meanchey	@01080302
ភូមិ​^កំណប់	@ស្លក្រាម	@ស្វាយចេក	@បន្ទាយមានជ័យ	@Kamnab	@Sla Kram	@Svay Chek	@Banteay Meanchey	@01080303
ភូមិ​^ទ័ពសៀម	@ស្លក្រាម	@ស្វាយចេក	@បន្ទាយមានជ័យ	@Toap Siem	@Sla Kram	@Svay Chek	@Banteay Meanchey	@01080304
ភូមិ​^ខ្លែងពណ៌ជើង	@ស្លក្រាម	@ស្វាយចេក	@បន្ទាយមានជ័យ	@Khlaeng Poar Cheung	@Sla Kram	@Svay Chek	@Banteay Meanchey	@01080305
ភូមិ​^ប្រាសាទ	@ស្លក្រាម	@ស្វាយចេក	@បន្ទាយមានជ័យ	@Prasat	@Sla Kram	@Svay Chek	@Banteay Meanchey	@01080306
ភូមិ​^គោកអំពិល	@ស្លក្រាម	@ស្វាយចេក	@បន្ទាយមានជ័យ	@Kouk Ampil	@Sla Kram	@Svay Chek	@Banteay Meanchey	@01080307
ភូមិ​^ខ្លែងពណ៌ត្បូង	@ស្លក្រាម	@ស្វាយចេក	@បន្ទាយមានជ័យ	@Khlaeng Poar Tboung	@Sla Kram	@Svay Chek	@Banteay Meanchey	@01080308
ភូមិ​^បឹងស្នោ	@ស្លក្រាម	@ស្វាយចេក	@បន្ទាយមានជ័យ	@Boeng Snao	@Sla Kram	@Svay Chek	@Banteay Meanchey	@01080309
ភូមិ​^ចក់ ពួក	@ស្លក្រាម	@ស្វាយចេក	@បន្ទាយមានជ័យ	@Chak Puork	@Sla Kram	@Svay Chek	@Banteay Meanchey	@01080310
ភូមិ​^គោកខ្វាវ	@ស្វាយចេក	@ស្វាយចេក	@បន្ទាយមានជ័យ	@Kouk Khvav	@Svay Chek	@Svay Chek	@Banteay Meanchey	@01080401
ភូមិ​^ពន្សាយជើង	@ស្វាយចេក	@ស្វាយចេក	@បន្ទាយមានជ័យ	@Ponsay Cheung	@Svay Chek	@Svay Chek	@Banteay Meanchey	@01080402
ភូមិ​^ក្លឹង	@ស្វាយចេក	@ស្វាយចេក	@បន្ទាយមានជ័យ	@Kloeng	@Svay Chek	@Svay Chek	@Banteay Meanchey	@01080403
ភូមិ​^បែកចានចាស់	@ស្វាយចេក	@ស្វាយចេក	@បន្ទាយមានជ័យ	@Baek Chan Chas	@Svay Chek	@Svay Chek	@Banteay Meanchey	@01080404
ភូមិ​^ពន្សាយត្បូង	@ស្វាយចេក	@ស្វាយចេក	@បន្ទាយមានជ័យ	@Ponsay Tboung	@Svay Chek	@Svay Chek	@Banteay Meanchey	@01080405
ភូមិ​^រកាថ្មី	@ស្វាយចេក	@ស្វាយចេក	@បន្ទាយមានជ័យ	@Roka Thmei	@Svay Chek	@Svay Chek	@Banteay Meanchey	@01080406
ភូមិ​^តាអុងលិច	@ស្វាយចេក	@ស្វាយចេក	@បន្ទាយមានជ័យ	@Ta Ong Lech	@Svay Chek	@Svay Chek	@Banteay Meanchey	@01080407
ភូមិ​^ស្លែង	@ស្វាយចេក	@ស្វាយចេក	@បន្ទាយមានជ័យ	@Slaeng	@Svay Chek	@Svay Chek	@Banteay Meanchey	@01080408
ភូមិ​^ថ្មី	@ស្វាយចេក	@ស្វាយចេក	@បន្ទាយមានជ័យ	@Thmei	@Svay Chek	@Svay Chek	@Banteay Meanchey	@01080409
ភូមិ​^ខ្វាវលិច	@ស្វាយចេក	@ស្វាយចេក	@បន្ទាយមានជ័យ	@Khvav Lech	@Svay Chek	@Svay Chek	@Banteay Meanchey	@01080410
ភូមិ​^សំរោង	@ស្វាយចេក	@ស្វាយចេក	@បន្ទាយមានជ័យ	@Samraong	@Svay Chek	@Svay Chek	@Banteay Meanchey	@01080411
ភូមិ​^ចំការគ	@ស្វាយចេក	@ស្វាយចេក	@បន្ទាយមានជ័យ	@Chamkar Ko	@Svay Chek	@Svay Chek	@Banteay Meanchey	@01080412
ភូមិ​^ល្បើកស្វាយ	@ស្វាយចេក	@ស្វាយចេក	@បន្ទាយមានជ័យ	@Lbaeuk Svay	@Svay Chek	@Svay Chek	@Banteay Meanchey	@01080413
ភូមិ​^តេជោភ្នំឆ័ត្រ	@ស្វាយចេក	@ស្វាយចេក	@បន្ទាយមានជ័យ	@Dechou Phnum Chhat	@Svay Chek	@Svay Chek	@Banteay Meanchey	@01080414
ភូមិ​^គោកតាឯក	@តាបែន	@ស្វាយចេក	@បន្ទាយមានជ័យ	@Kouk Ta Aek	@Ta Baen	@Svay Chek	@Banteay Meanchey	@01080501
ភូមិ​^អូរវែងជើង	@តាបែន	@ស្វាយចេក	@បន្ទាយមានជ័យ	@Ou Veaeng Cheung	@Ta Baen	@Svay Chek	@Banteay Meanchey	@01080502
ភូមិ​^តាបែន	@តាបែន	@ស្វាយចេក	@បន្ទាយមានជ័យ	@Ta Baen	@Ta Baen	@Svay Chek	@Banteay Meanchey	@01080503
ភូមិ​^គោករកា	@តាបែន	@ស្វាយចេក	@បន្ទាយមានជ័យ	@Kouk Roka	@Ta Baen	@Svay Chek	@Banteay Meanchey	@01080504
ភូមិ​^អូរវែងត្បូង	@តាបែន	@ស្វាយចេក	@បន្ទាយមានជ័យ	@Ou Veaeng Tboung	@Ta Baen	@Svay Chek	@Banteay Meanchey	@01080505
ភូមិ​^តាផូ	@តាផូ	@ស្វាយចេក	@បន្ទាយមានជ័យ	@Ta Phou	@Ta Phou	@Svay Chek	@Banteay Meanchey	@01080601
ភូមិ​^ពង្រ	@តាផូ	@ស្វាយចេក	@បន្ទាយមានជ័យ	@Pongro	@Ta Phou	@Svay Chek	@Banteay Meanchey	@01080602
ភូមិ​^តាស្រី	@តាផូ	@ស្វាយចេក	@បន្ទាយមានជ័យ	@Ta Srei	@Ta Phou	@Svay Chek	@Banteay Meanchey	@01080603
ភូមិ​^ព្រេចកី	@តាផូ	@ស្វាយចេក	@បន្ទាយមានជ័យ	@Prech Kei	@Ta Phou	@Svay Chek	@Banteay Meanchey	@01080604
