أفطر|أَفطَر	أَفطَر، يِفطَر
أفطس|أَفطَس	أَفطَس، المؤنث: فَطسَ[S] أَفْطَس، جفِطِس(فِطْس)، المؤنث: فَطْسَا
أفعى|أَفعَى	أَفعَى، ج أَفَاعي
أفق|أُفُق	أُفُق/ أُفُق، ج أَفَاق
أفقي|أُفقي	أُفقي، المؤنث: أُفقِيِّة
أفلت|أَفْلَت	أَفْلَت، يِفْلِت
أفلس|أَفلَس	أَفلَس، يِفلِس
أقبل|أَقْبَل	أَقْبَل، يْأَقْبِل، إِقْبَاْل
أقرب|أَقرَب	أَقرَب / هَقرَبأَقْرَب
أقسى|أَقسَى	أَقسَى / هَقسَى
أقصر|أَقصَر	أَقصَر / هَقصَر
أقصى[S]أقصى|أَقصَى[S]أَقْصَى	أَقصَى[S] أَقْصَى، المؤنث: قِصْوَى
أقطع|أَقطَع	أَقطَع، المؤنث: قَطعَا
أقل|أَقَلّ	أَقَلّ / هَقَلّ
أقلية|أَقَلِّيِّة	أَقَلِّيِّة / أَقَلِّيِّة، ج أَقَلِّيَّات / أَقَلِّيَّاتأَقَلِيِّة، ج أَقَلِيَّاْت
أقنع|أَقنَع	أَقنَع / أَقنَع، يِقنِع
أقوى|أَقوَى	أَقوَى / هَقوَى
أقية|أُقِيِّة	أُقِيِّة، ج أَوَاق
أكبر|أَكبَر	أَكبَر، المؤنث: كُبرَى[S] أَكْبَر، ج أَكَاْبِر
أكد|أَكَّد	أَكَّد، يْؤَكِّد[S] أَكَّد، يْؤَكِّد
أكرم|أَكرَم	أَكرَم، يِكرِم
أكس|أَكس	أَكس، ج أَكسَات[S] أَكِس، ج أَكْسَاْت
أكل|أَكَل	أَكَل، يَاكُل / يَوْكُل / يَوْكِل
أكل|أَكَل	أَكَل، يَاْكُل، أَكَلَاْن
أكل|أَكَل	أَكَل، يَاْكُل،أَكِل(أَكْل)
أكلة|أَكْلِة	أَكْلِة، ج أَكلَات[S] أَكْلِة، ج أَكْلَاْت
أكم|أَكَم	أَكَم/أَكَمّ
أكمل|أَكْمَل	أَكْمَل، يِكْمِل
أكيد|أَكِيْد	أَكِيْد، المؤنث: أَكِيْدِة[S] أَكِيْد
أكيدة|أَكِيْدِة	أَكِيْدِة / أَكِيْدِي
أكيل|أَكِّيْل	أَكِّيْل، ج أَكِّيْلِة، المؤنث: أَكِّلِّة[S] أَكِّيْل، ج أَكِّيْلِة
ألح|أَلَحّ	أَلَحّ، يْلِحّ
ألحق|أَلْحَق	أَلْحَق، يِلْحِق
ألزم|أَلْزَم	أَلْزَم، يِلْزِم
ألغى|أَلْغَى	أَلْغَى، يِلْغِي، إِلْغَاْء
ألغى|أَلغَى	أَلغَى، يِلغي[S] أَلْغَى، يِلْغِي، إِلْغَاْ
ألف|أَلْف	أَلْف/ أَلِف، ج آلَاف / أُلُوْف[S] أَلْف، ج أْلُوْف / آلَاْف
